img_path,orientation
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M070P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M071P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M071P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M071P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M071P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M071P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M072P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M072P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M072P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M072P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M072P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M073P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M073P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M073P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M073P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M073P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M074P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M074P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M074P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M074P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M074P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M075P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M075P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M075P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M075P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M075P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M076P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M076P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M076P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M076P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M076P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M077P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M077P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M077P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M077P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M077P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M078P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M078P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M078P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M078P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M078P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M080P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M080P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M081P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M081P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M081P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M081P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M081P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M082P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M082P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M082P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M082P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M082P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M084P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M084P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M084P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M084P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M085P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M085P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M085P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M085P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M086P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M086P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M086P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M086P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M086P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M087P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M087P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M088P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M088P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M088P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M088P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M088P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M089P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M089P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M089P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M089P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M089P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M091P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M091P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M091P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M091P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M091P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M092P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M092P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M092P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M092P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M092P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M093P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M093P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M093P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M093P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M093P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M094P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M094P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M094P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M094P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M094P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M095P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M095P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M095P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M095P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M096P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M096P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M096P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M096P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M096P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M097P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M097P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M097P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M097P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M098P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M098P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M098P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M098P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M098P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M099P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M099P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M099P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M099P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M099P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M100P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M100P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M100P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M100P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M100P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M101P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M101P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M101P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M101P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M101P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M102P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M102P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M102P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M102P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M102P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M104P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M105P00A1.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M105P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M105P00A3.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M105P00A4.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M105P00A5.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M107P00A2.jpg,Rotate90(시계방향)
C:\work\Engineer_Big_Data_Analysis\data\old2\K-Deep-Fashion\패션 액세서리 착용 데이터\원천데이터\제품 착용\목걸이\KANL0302M107P00A3.jpg,Rotate90(시계방향)
